Date,Open,High,Low,Last,Close,Turnover,Trades
2021-09-17,2446.0,2455.85,2375.6,2387.0,2390.55,3879858012685000.0,278098
2021-09-20,2372.1,2418.35,2370.0,2391.85,2394.35,1303955348725000.0,171011
2021-09-21,2405.0,2416.6,2384.0,2400.0,2404.7,1099151085165000.0,149803
2021-09-22,2408.0,2442.0,2398.25,2430.8,2430.5,1231340979410000.0,179090
2021-09-23,2447.4,2497.0,2445.5,2488.1,2489.9,1799343214275000.0,255176
2021-09-24,2503.55,2505.45,2472.0,2479.0,2482.7,1744632105545000.0,234214
2021-09-27,2487.0,2529.9,2475.3,2527.0,2524.45,1781511654495000.0,224209
2021-09-28,2534.0,2564.9,2512.8,2545.0,2548.05,2114101946234999.8,229286
2021-09-29,2570.0,2570.0,2520.05,2530.0,2527.85,1137986628120000.0,166259
2021-09-30,2525.0,2534.6,2500.35,2511.0,2519.25,1578970247485000.0,173121
2021-10-01,2501.95,2539.8,2495.0,2525.0,2523.7,1042338947620000.1,144149
2021-10-04,2553.0,2574.85,2537.05,2558.0,2556.15,1288434677635000.0,163519
2021-10-05,2555.1,2612.0,2547.35,2610.25,2609.2,1612676714045000.0,190163
2021-10-06,2619.95,2619.95,2551.1,2554.0,2559.85,1224083322470000.0,175209
2021-10-07,2595.0,2598.75,2567.7,2572.0,2572.4,755444082300000.0,122777
2021-10-08,2585.25,2684.4,2581.5,2669.2,2671.25,1923704993020000.0,253640
2021-10-11,2701.4,2720.0,2645.35,2655.0,2652.65,1828120927300000.0,247361
2021-10-12,2645.0,2683.0,2641.25,2668.0,2667.8,820740261565000.0,145888
2021-10-13,2679.0,2719.5,2669.3,2698.0,2694.95,1237060784050000.0,205663
2021-10-14,2700.35,2717.45,2687.2,2701.0,2700.4,1074859741000000.0,144964
2021-10-18,2668.6,2745.0,2662.3,2707.8,2707.6,1702585550665000.0,274696
2021-10-19,2723.8,2751.35,2708.0,2730.8,2731.85,1114411942510000.0,203192
2021-10-20,2742.75,2742.75,2691.5,2703.5,2700.4,1589983728585000.0,186061
2021-10-21,2727.4,2728.0,2603.2,2635.0,2622.5,2540841638920000.0,356400
2021-10-22,2620.0,2664.9,2611.5,2625.75,2627.4,1341106786300000.0,209472
2021-10-25,2680.0,2680.0,2570.0,2607.0,2601.8,2072500685930000.0,317548
2021-10-26,2617.1,2668.9,2603.15,2666.3,2661.05,1185985953685000.0,199021
2021-10-27,2652.0,2676.8,2619.95,2622.3,2627.4,1211333004905000.0,176020
2021-10-28,2620.0,2637.95,2590.5,2598.0,2598.6,1191118700875000.0,170822
2021-10-29,2596.15,2596.15,2501.7,2540.0,2536.25,1673689352225000.0,277855
2021-11-01,2536.25,2556.0,2494.1,2538.1,2537.8,1802988509790000.2,273829
2021-11-02,2545.0,2548.0,2495.25,2503.05,2500.8,1224338439560000.0,225933
2021-11-03,2506.05,2520.0,2461.0,2483.0,2483.6,1376473332045000.0,240878
2021-11-04,2492.95,2504.9,2490.0,2503.0,2498.85,196580089245000.0,63285
2021-11-08,2519.4,2520.0,2456.4,2502.9,2501.95,2330698138010000.0,456493
2021-11-09,2505.0,2528.9,2487.05,2528.6,2521.7,1815237505100000.0,205289
2021-11-10,2516.7,2558.0,2503.65,2546.45,2549.9,1201274220300000.0,168600
2021-11-11,2540.05,2570.5,2535.55,2556.0,2554.55,1262782873625000.0,216865
2021-11-12,2562.9,2598.75,2557.0,2588.0,2593.1,1038400984425000.0,149602
2021-11-15,2600.0,2602.2,2570.0,2574.5,2577.8,572259425670000.0,107475
2021-11-16,2572.05,2575.0,2495.0,2497.25,2517.9,1326912740610000.0,209557
2021-11-17,2498.95,2498.95,2461.0,2462.8,2464.0,1167604276470000.0,240722
2021-11-18,2460.0,2489.0,2450.05,2473.0,2473.3,968638683465000.0,218820
2021-11-22,2436.1,2449.0,2351.0,2365.65,2363.75,2650011285750000.0,469744
2021-11-23,2333.05,2401.25,2309.0,2389.95,2385.85,2761350113560000.0,393864
2021-11-24,2380.0,2409.9,2343.55,2343.55,2351.4,1844476882380000.0,291051
2021-11-25,2373.0,2502.0,2357.15,2501.0,2492.95,4799499831055000.0,497536
2021-11-26,2467.8,2477.6,2401.5,2405.1,2412.6,1770189648634999.8,306992
2021-11-29,2439.1,2500.0,2399.1,2437.7,2441.5,2766349359800000.0,375905
2021-11-30,2468.0,2475.9,2388.85,2401.2,2405.4,3600382129730000.5,381257
2021-12-01,2433.0,2474.0,2425.1,2467.75,2467.0,1142314756165000.0,202787
2021-12-02,2469.7,2496.2,2461.6,2481.95,2482.85,1457351587205000.0,248052
2021-12-03,2498.4,2498.5,2400.0,2413.15,2408.25,2161104576940000.2,283259
2021-12-06,2416.0,2425.0,2357.15,2365.95,2362.6,1138707106470000.0,210176
2021-12-07,2376.15,2404.0,2360.0,2382.0,2381.85,1238110784930000.0,233720
2021-12-08,2424.1,2431.8,2406.3,2420.95,2418.1,976095363295000.1,175071
2021-12-09,2435.0,2474.9,2425.0,2453.0,2456.45,1495945728085000.0,248350
2021-12-10,2440.25,2466.0,2430.35,2457.25,2458.95,943281063275000.0,177038
2021-12-13,2473.5,2474.1,2404.0,2411.45,2409.65,1444061420820000.0,240510
2021-12-14,2380.0,2406.0,2373.4,2382.5,2380.15,1431013406060000.0,248926
2021-12-15,2384.0,2405.0,2361.1,2369.9,2373.2,1028770163850000.0,199178
2021-12-16,2405.7,2415.5,2368.65,2413.95,2403.9,1077685511715000.0,187830
2021-12-17,2398.05,2408.0,2320.0,2343.4,2340.45,2279715033350000.0,301459
2021-12-20,2317.85,2317.85,2247.1,2276.8,2277.35,1505851338560000.0,331211
2021-12-21,2311.35,2346.0,2292.2,2313.0,2311.25,1373017750420000.0,241858
2021-12-22,2324.9,2371.9,2322.0,2365.0,2366.1,1912512545870000.0,222615
2021-12-23,2374.0,2380.0,2358.05,2365.0,2365.25,991159801354999.9,173393
2021-12-24,2370.0,2392.0,2337.55,2367.15,2372.8,859298056785000.0,159321
2021-12-27,2361.55,2378.0,2348.1,2371.0,2370.25,438805404005000.0,89509
2021-12-28,2375.6,2404.85,2373.05,2404.0,2398.4,702822628045000.0,121810
2021-12-29,2391.0,2419.0,2382.1,2398.0,2402.5,1708561078925000.0,169024
2021-12-30,2400.0,2404.95,2345.6,2364.0,2359.1,3204101524070000.0,226181
2021-12-31,2373.0,2383.9,2360.0,2368.5,2368.15,1036813613770000.1,138728
2022-01-03,2365.0,2407.95,2363.55,2407.95,2403.85,598656851010000.0,105190
2022-01-04,2415.9,2461.0,2404.0,2460.0,2458.1,1220149170165000.0,208647
2022-01-05,2462.0,2477.0,2432.95,2461.85,2469.6,1319593486250000.0,210976
2022-01-06,2451.2,2454.0,2409.0,2419.15,2416.5,1615673576235000.0,227953
2022-01-07,2430.95,2458.05,2411.55,2439.9,2436.0,1474521427780000.0,191088
2022-01-10,2452.0,2457.0,2416.05,2440.2,2438.0,1038052764100000.0,214098
2022-01-11,2436.0,2474.95,2435.0,2455.8,2455.55,1839391217584999.8,209712
2022-01-12,2471.3,2524.95,2465.0,2518.0,2521.1,1711622726560000.0,267056
2022-01-13,2521.25,2541.0,2508.4,2536.25,2535.3,1381946515700000.0,186278
2022-01-14,2535.0,2567.3,2525.85,2537.0,2539.0,2341436075105000.0,195865
2022-01-17,2538.0,2565.0,2537.0,2553.0,2552.25,947642709104999.9,160043
2022-01-18,2554.75,2562.35,2515.75,2523.0,2521.8,728536491475000.0,158330
2022-01-19,2530.0,2542.0,2509.0,2521.4,2521.6,1135769626165000.0,153189
2022-01-20,2500.05,2509.95,2455.0,2482.1,2477.45,1888573385080000.0,251195
2022-01-21,2452.0,2502.25,2452.0,2476.05,2477.85,1524063143255000.0,236838
2022-01-24,2475.0,2504.75,2355.1,2379.9,2377.9,2440973584655000.0,399996
2022-01-25,2349.55,2388.65,2305.0,2368.1,2373.25,2651274378990000.0,482175
2022-01-27,2336.0,2356.1,2311.05,2347.0,2338.1,2156177976009999.8,315266
2022-01-28,2365.0,2375.9,2328.4,2336.0,2335.85,1589353641175000.0,255535
2022-01-31,2360.2,2406.4,2356.2,2384.05,2386.6,1338461277960000.0,268776
2022-02-01,2408.0,2420.6,2347.1,2382.8,2378.7,1458916962960000.0,227599
2022-02-02,2407.0,2407.0,2375.1,2385.0,2383.55,1102548420754999.9,153391
2022-02-03,2392.0,2401.45,2347.2,2348.45,2352.75,1045714300715000.0,236441
2022-02-04,2341.0,2348.45,2321.1,2330.5,2331.3,1191536572315000.0,230586
2022-02-07,2342.0,2356.8,2305.0,2319.4,2317.1,1152558739170000.0,243702
2022-02-08,2330.65,2360.0,2310.0,2357.5,2356.05,1301526081295000.0,186348
2022-02-09,2371.15,2387.2,2358.0,2384.0,2383.5,1257935509455000.0,180905
2022-02-10,2395.7,2395.7,2365.1,2376.95,2381.05,1370208654000000.0,210155
2022-02-11,2373.25,2384.5,2344.1,2372.55,2376.4,1742318671784999.8,283837
2022-02-14,2340.25,2354.95,2313.0,2332.0,2338.55,1156686766620000.0,219862
2022-02-15,2351.2,2423.9,2335.7,2415.1,2417.95,1232181414755000.0,261746
2022-02-16,2430.0,2433.0,2395.95,2407.65,2412.95,1159632556115000.0,190438
2022-02-17,2420.1,2454.9,2410.0,2441.0,2443.5,1447121258925000.0,211881
2022-02-18,2444.4,2456.4,2420.15,2427.3,2424.4,763036739975000.0,158691
2022-02-21,2412.0,2437.5,2384.6,2399.6,2399.9,1234907848455000.0,226214
2022-02-22,2352.9,2395.9,2347.15,2389.75,2389.0,1477358497100000.0,197401
2022-02-23,2401.1,2406.55,2368.0,2371.25,2374.05,806710225845000.0,195350
2022-02-24,2305.0,2339.9,2243.4,2250.0,2255.75,2627200823755000.0,493459
2022-02-25,2280.1,2307.95,2276.25,2283.0,2283.95,1540384418865000.0,281047
2022-02-28,2243.0,2367.35,2243.0,2355.0,2359.55,2288768356140000.0,240020
2022-03-02,2334.45,2401.0,2329.2,2399.25,2398.55,2355115761365000.0,309328
2022-03-03,2400.0,2414.85,2370.05,2382.0,2378.3,1124647634875000.0,230143
2022-03-04,2353.0,2364.3,2320.35,2327.95,2325.55,1166014935295000.0,219860
2022-03-07,2278.7,2312.1,2222.0,2240.05,2239.55,1873016816115000.2,372828
2022-03-08,2211.5,2246.0,2180.0,2235.05,2235.5,2181302186470000.0,428117
2022-03-09,2236.0,2367.0,2234.15,2358.3,2354.1,2182270647790000.2,325395
2022-03-10,2400.0,2405.0,2360.0,2387.0,2392.25,1980559925270000.0,278083
2022-03-11,2376.05,2411.0,2376.05,2393.15,2399.15,1355429081870000.0,199494
2022-03-14,2386.9,2424.4,2374.0,2422.2,2418.85,924399885425000.0,160500
2022-03-15,2427.95,2427.95,2340.85,2362.0,2363.45,1753713661195000.0,257511
2022-03-16,2382.0,2407.9,2377.1,2401.5,2403.35,1232985427930000.0,185464
2022-03-17,2432.75,2497.4,2415.1,2487.5,2481.7,2428729655040000.0,274442
2022-03-21,2444.0,2484.0,2439.0,2463.0,2467.4,1365150230515000.0,235063
2022-03-22,2460.1,2534.95,2453.6,2528.0,2531.15,2611275109155000.0,314410
2022-03-23,2523.0,2564.85,2523.0,2535.0,2539.2,1817147995625000.0,235853
2022-03-24,2510.0,2584.15,2510.0,2572.0,2578.65,1554411585020000.0,221309
2022-03-25,2582.5,2616.0,2577.0,2600.9,2595.85,1704360617105000.0,276908
2022-03-28,2610.0,2629.75,2586.5,2617.0,2621.95,1192209305605000.0,183261
2022-03-29,2638.0,2638.0,2607.4,2618.0,2622.55,1051219845570000.1,203830
2022-03-30,2639.9,2688.0,2617.1,2658.7,2672.95,1942001902930000.0,219316
2022-03-31,2664.95,2669.7,2628.6,2636.0,2634.75,1612346562540000.0,249443
2022-04-01,2636.0,2665.15,2622.0,2661.0,2655.85,965832502660000.0,163060
2022-04-04,2655.45,2675.0,2641.65,2660.65,2663.7,972705226029999.9,167593
2022-04-05,2651.1,2669.9,2620.7,2626.0,2626.05,1600246615210000.0,204933
2022-04-06,2587.1,2634.5,2587.1,2616.0,2619.05,1478438749360000.0,163311
2022-04-07,2595.1,2606.0,2567.0,2572.2,2572.85,1847334862745000.0,233582
2022-04-08,2560.0,2625.0,2560.0,2617.95,2615.65,1820144497680000.0,213226
2022-04-11,2600.0,2638.55,2583.0,2610.95,2610.2,1113168728525000.0,195602
2022-04-12,2587.0,2602.6,2555.4,2560.0,2561.05,1568413981100000.0,277354
2022-04-13,2574.5,2592.6,2545.5,2551.9,2551.65,1225815872300000.0,192467
2022-04-18,2533.0,2559.8,2521.8,2540.2,2543.85,1168444090545000.0,222881
2022-04-19,2558.0,2668.0,2551.05,2626.0,2640.8,3170955893780000.0,459863
2022-04-20,2657.1,2734.0,2649.1,2717.5,2718.45,3136492532930000.0,461685
2022-04-21,2750.9,2789.0,2732.0,2782.0,2782.1,2778622212430000.0,352010
2022-04-22,2758.9,2802.0,2744.2,2762.0,2758.8,1923448695300000.0,221036
2022-04-25,2742.4,2758.4,2663.65,2696.0,2695.0,2134980272425000.0,282246
2022-04-26,2710.0,2795.0,2707.7,2788.2,2775.65,1548728309685000.0,215190
2022-04-27,2755.85,2828.0,2755.05,2776.0,2778.35,2494493771260000.0,380463
2022-04-28,2809.95,2851.0,2786.1,2810.0,2819.85,3338110617520000.0,361970
2022-04-29,2856.15,2856.15,2777.3,2799.7,2790.25,2368543293345000.0,231044
2022-05-02,2762.0,2805.5,2758.05,2780.9,2780.45,1216026831990000.0,189251
2022-05-04,2785.0,2790.0,2676.3,2692.0,2693.65,2423248266245000.0,277638
2022-05-05,2723.5,2730.0,2632.0,2643.0,2640.9,2126909853905000.0,256514
2022-05-06,2612.2,2659.0,2593.55,2628.0,2620.65,2375828213290000.0,291431
2022-05-09,2574.95,2597.1,2507.0,2508.0,2518.3,2120421513734999.8,344258
2022-05-10,2495.0,2526.6,2458.0,2461.7,2474.65,2246784648075000.0,329083
2022-05-11,2472.65,2484.95,2421.95,2450.75,2449.3,1885176094905000.0,325039
2022-05-12,2427.5,2434.85,2370.0,2403.5,2399.4,2270075236695000.0,359540
2022-05-13,2426.0,2478.0,2415.35,2431.45,2426.6,2184679984940000.2,408746
2022-05-16,2434.45,2481.0,2416.65,2428.05,2427.2,1515841271425000.0,244925
2022-05-17,2435.1,2539.9,2432.0,2533.5,2529.15,1910452681440000.2,278980
2022-05-18,2539.65,2570.0,2508.25,2542.25,2538.35,2021911428345000.0,293806
2022-05-19,2484.0,2512.5,2466.05,2477.9,2479.85,1691935830820000.0,266213
2022-05-20,2512.5,2644.4,2502.0,2628.85,2624.45,2584080177220000.0,366921
2022-05-23,2631.5,2653.55,2593.0,2602.5,2606.9,1842779486095000.0,256879
2022-05-24,2607.0,2638.0,2597.7,2615.05,2615.85,1635326808150000.0,238049
2022-05-25,2635.0,2656.7,2601.5,2613.4,2612.0,1540768036040000.0,224077
2022-05-26,2624.4,2634.9,2548.0,2589.0,2587.1,2135185143970000.0,295460
2022-05-27,2593.05,2605.15,2540.1,2575.3,2575.1,1962729468795000.0,223459
2022-05-30,2615.0,2674.0,2594.2,2668.0,2664.8,1688208395005000.0,176733
2022-05-31,2641.4,2678.8,2615.7,2623.6,2632.65,8599389887000000.0,309551
2022-06-01,2634.3,2655.2,2616.2,2635.0,2633.5,1190354297355000.0,165071
2022-06-02,2634.0,2732.45,2634.0,2728.3,2724.3,2758410388740000.0,297958
2022-06-03,2744.0,2817.35,2742.0,2778.0,2779.5,3086144955690000.0,353834
2022-06-06,2780.0,2814.0,2751.8,2766.25,2767.55,1421059984975000.0,217253
2022-06-07,2769.9,2791.1,2752.05,2767.05,2772.75,1581548554385000.0,232290
2022-06-08,2772.75,2781.0,2716.3,2722.0,2724.05,1578629415130000.0,241691
2022-06-09,2710.0,2803.0,2710.0,2796.05,2798.75,2203889033409999.8,281501
2022-06-10,2771.9,2789.9,2701.5,2713.9,2714.25,2287894383630000.0,278759
