Date,Open,High,Low,Last,Close,Turnover,Trades
2020-10-21,881.0,891.65,860.0,866.0,871.05,976563880200000.0,155501.0
2020-10-22,858.9,878.0,851.55,866.0,866.25,832762004070000.0,168926.0
2020-10-23,871.0,875.45,850.6,852.5,852.45,468649635010000.06,115601.0
2020-10-26,853.0,860.9,842.05,847.45,847.8,564063621115000.0,120624.0
2020-10-27,848.95,857.45,838.7,850.0,847.25,491532431685000.06,109755.0
2020-10-28,852.0,852.0,821.6,829.9,829.6,571105467800000.0,139980.0
2020-10-29,825.0,842.5,818.95,836.4,840.05,557415405495000.0,116800.0
2020-10-30,842.8,859.7,833.0,844.75,841.95,738404361860000.0,134890.0
2020-11-02,841.95,843.85,819.2,822.15,822.4,491579744660000.06,111715.0
2020-11-03,828.0,832.0,812.35,813.5,814.05,576324834175000.0,140829.0
2020-11-04,812.2,841.75,810.6,817.95,815.15,831173045530000.0,206966.0
2020-11-05,834.0,851.1,830.05,845.0,842.9,748829853770000.0,156095.0
2020-11-06,846.0,855.8,836.4,854.8,850.1,495066390939999.94,113621.0
2020-11-09,866.8,872.8,847.1,858.95,855.0,643087333515000.0,141970.0
2020-11-10,848.5,848.5,805.75,812.15,809.7,851669385330000.0,230164.0
2020-11-11,813.0,829.0,805.35,827.0,826.05,798150435840000.0,209931.0
2020-11-12,827.15,837.0,822.0,824.8,824.7,388810354535000.0,143412.0
2020-11-13,822.9,831.45,818.15,827.85,828.1,323801048485000.0,67486.0
2020-11-14,834.0,834.0,829.0,830.5,830.5,39512648460000.0,16338.0
2020-11-17,837.95,837.95,814.0,816.2,815.0,489329233645000.0,121111.0
2020-11-18,819.0,819.9,800.25,814.0,814.3,469983640530000.0,132705.0
2020-11-19,815.0,820.45,803.0,804.6,804.55,581711454455000.0,121823.0
2020-11-20,813.95,823.5,804.0,820.0,819.25,608881039130000.0,123101.0
2020-11-23,825.0,842.0,816.25,838.5,839.2,592345891195000.0,139507.0
