Date,Open,High,Low,Last,Close,Turnover,Trades
2021-04-20,1156.85,1177.7,1125.05,1137.0,1142.75,954152306410000.0,143251
2021-04-22,1134.0,1169.0,1123.0,1156.15,1157.8,819724868735000.0,118109
2021-04-23,1161.0,1182.9,1145.65,1150.55,1157.6,719884180415000.0,108883
2021-04-26,1160.0,1197.9,1160.0,1170.8,1173.35,821292281425000.0,127378
2021-04-27,1184.7,1213.5,1181.0,1191.8,1191.15,851362258835000.0,118607
2021-04-28,1207.95,1213.95,1180.75,1185.0,1185.2,600596081160000.0,76062
2021-04-29,1196.55,1212.65,1178.0,1185.75,1182.3,486538804800000.0,73596
2021-04-30,1171.0,1200.95,1143.0,1146.0,1158.7,498752661020000.0,66953
2021-05-03,1145.1,1264.4,1122.65,1255.6,1255.55,1371945599925000.0,236879
2021-05-04,1285.0,1298.95,1241.85,1267.0,1262.5,1309906656860000.0,196235
2021-05-05,1274.4,1288.25,1240.25,1263.5,1267.5,985632397495000.1,161556
2021-05-06,1272.35,1311.85,1263.0,1290.45,1286.75,802233495815000.0,117092
2021-05-07,1305.0,1322.4,1290.45,1294.9,1298.9,598170163650000.0,89547
2021-05-10,1294.9,1314.0,1286.3,1305.0,1304.1,506057965860000.06,68609
2021-05-11,1292.0,1326.0,1284.0,1300.0,1303.5,619708994340000.0,88249
2021-05-12,1311.0,1328.5,1278.6,1286.35,1285.8,540790409460000.06,77294
2021-05-14,1300.0,1302.0,1213.35,1225.2,1220.35,791176382690000.0,147308
2021-05-17,1230.0,1299.0,1227.45,1291.0,1289.1,994612590229999.9,145729
2021-05-18,1314.95,1344.95,1302.0,1344.45,1326.7,858166471800000.0,102239
2021-05-19,1350.0,1351.55,1283.9,1291.6,1294.7,1301979922675000.0,124978
2021-05-20,1301.3,1320.0,1283.95,1303.0,1302.0,761162961930000.0,73646
2021-05-21,1320.0,1336.0,1300.05,1312.95,1315.1,1093801970585000.0,108506
2021-05-24,1321.7,1328.65,1303.0,1305.0,1306.8,1042787254690000.0,73375
2021-05-25,1314.35,1322.0,1272.9,1287.95,1282.75,480188252439999.94,63487
2021-05-26,1288.95,1326.85,1254.25,1321.95,1322.8,733362387320000.0,101921
2021-05-27,1329.5,1342.0,1304.25,1312.5,1325.8,4869424313570000.0,148251
2021-05-28,1311.6,1330.45,1298.0,1302.0,1302.6,390817381085000.0,58720
2021-05-31,1307.05,1321.5,1292.0,1316.45,1316.3,353961408875000.0,55331
2021-06-01,1319.9,1430.0,1309.05,1422.95,1416.25,1378250158055000.0,226280
2021-06-02,1425.55,1557.0,1413.0,1551.3,1546.75,3697934860100000.0,519240
2021-06-03,1564.0,1623.8,1553.0,1592.4,1583.1,3045889427235000.0,433658
2021-06-04,1605.0,1713.55,1585.8,1706.0,1700.95,3499481007905000.5,462330
2021-06-07,1715.0,1717.2,1613.0,1625.0,1624.3,2539918822690000.0,352456
2021-06-08,1633.0,1668.0,1602.45,1633.0,1636.45,2026704363475000.0,269336
2021-06-09,1640.0,1649.45,1571.85,1590.45,1594.65,1870493312965000.2,249405
2021-06-10,1612.0,1630.0,1591.0,1609.8,1612.0,862837988504999.9,114278
2021-06-11,1615.1,1620.1,1575.25,1601.0,1601.6,856525692595000.0,113482
2021-06-14,1441.45,1529.95,1201.2,1510.35,1501.45,5975168497235000.0,1125572
2021-06-15,1550.95,1572.6,1477.2,1525.8,1538.85,3405525194005000.0,579380
2021-06-16,1510.0,1538.2,1409.3,1427.0,1448.3,1886633155540000.2,290100
2021-06-17,1380.0,1436.0,1303.5,1356.0,1367.7,3838543665855000.5,621898
2021-06-18,1350.0,1504.0,1332.55,1495.0,1487.5,4342184592835000.0,775906
2021-06-21,1490.0,1582.0,1444.85,1531.0,1540.0,3236524819710000.0,543336
2021-06-22,1554.05,1582.0,1531.8,1542.1,1541.6,1886684473270000.0,269773
2021-06-23,1560.1,1569.95,1481.3,1499.7,1504.75,1918705908784999.8,265370
2021-06-24,1509.95,1519.0,1488.05,1515.35,1508.5,1092127876529999.9,160280
2021-06-25,1525.0,1534.0,1501.0,1516.0,1519.45,753420290105000.0,94791
2021-06-28,1524.9,1565.0,1518.2,1523.3,1525.75,951475809435000.0,140628
2021-06-29,1526.0,1548.7,1513.0,1523.6,1523.55,849730352965000.0,97242
2021-06-30,1539.0,1539.0,1502.7,1507.0,1507.55,495879000810000.06,62996
2021-07-01,1509.55,1522.55,1482.9,1492.0,1490.25,563964978465000.0,75052
2021-07-02,1490.25,1507.7,1411.55,1424.0,1422.05,969093946054999.9,134469
2021-07-05,1427.0,1443.95,1350.6,1396.0,1394.35,1702806452450000.0,260649
2021-07-06,1400.9,1444.15,1378.75,1419.0,1414.8,1345374663890000.0,192093
2021-07-07,1420.0,1437.1,1385.0,1426.7,1425.65,782599770475000.0,111349
2021-07-08,1420.0,1445.0,1411.8,1423.0,1425.9,556353738320000.0,76551
2021-07-09,1425.9,1456.6,1416.45,1430.35,1431.35,645764811745000.0,86132
2021-07-12,1442.0,1447.0,1414.15,1421.0,1420.7,365605205290000.0,48390
2021-07-13,1433.0,1433.0,1385.2,1415.7,1417.7,585555014265000.0,80296
2021-07-14,1449.0,1449.0,1397.8,1398.8,1402.05,546797508425000.0,73736
2021-07-15,1399.0,1429.0,1393.4,1406.0,1407.95,384021996345000.0,56937
2021-07-16,1409.0,1415.0,1388.25,1395.1,1395.5,298708162340000.0,40532
2021-07-19,1390.0,1412.65,1332.75,1377.95,1380.6,849890885905000.0,120662
2021-07-20,1340.0,1382.9,1336.1,1358.2,1365.7,616925994015000.0,92452
2021-07-22,1375.0,1424.9,1340.5,1420.3,1416.75,693127579425000.0,100191
2021-07-23,1430.0,1434.85,1386.2,1399.95,1401.65,660883955755000.0,98094
2021-07-26,1399.8,1416.8,1392.0,1405.55,1403.9,288765761315000.0,46181
2021-07-27,1403.9,1424.6,1378.15,1404.0,1396.75,416923708280000.0,54101
2021-07-28,1406.85,1424.8,1378.6,1396.05,1399.9,447318981880000.0,67514
2021-07-29,1413.95,1425.0,1397.0,1400.0,1400.25,358579923855000.0,38796
2021-07-30,1409.5,1449.5,1400.25,1426.05,1420.25,628956283135000.0,68464
2021-08-02,1435.0,1445.0,1424.1,1443.15,1438.2,356240995925000.0,46243
2021-08-03,1467.0,1467.0,1422.2,1443.0,1442.8,640551607675000.0,85757
2021-08-04,1460.0,1460.0,1423.05,1427.4,1429.55,481061486085000.06,60087
2021-08-05,1428.0,1438.0,1407.4,1432.95,1432.35,299981398535000.0,37536
2021-08-06,1422.0,1555.0,1422.0,1539.0,1536.65,2157845490750000.0,244951
2021-08-09,1546.7,1565.0,1482.5,1485.25,1493.4,916525552395000.1,121345
2021-08-10,1488.0,1498.65,1426.05,1440.1,1446.5,524350277355000.0,72296
2021-08-11,1455.0,1456.6,1407.0,1435.25,1437.05,457257956470000.0,59718
2021-08-12,1443.6,1458.0,1430.25,1441.95,1442.9,354716479085000.0,41283
2021-08-13,1445.0,1454.0,1428.0,1429.0,1437.0,302691311950000.0,34004
2021-08-16,1431.5,1449.7,1413.55,1430.5,1430.1,273193007994999.97,40688
2021-08-17,1431.0,1451.0,1416.2,1437.55,1441.65,440521199125000.0,58332
2021-08-18,1441.9,1496.8,1432.6,1456.0,1460.0,693428839800000.0,88757
2021-08-20,1438.0,1482.65,1411.0,1415.1,1430.1,715776314485000.0,71606
2021-08-23,1415.05,1427.75,1361.55,1394.0,1396.7,682439712375000.0,95718
2021-08-24,1407.0,1448.4,1390.0,1434.0,1437.8,477280624455000.0,51926
2021-08-25,1444.25,1481.8,1425.0,1478.0,1475.35,782766733500000.0,98170
2021-08-26,1482.0,1494.65,1460.4,1472.0,1475.7,691453342175000.0,79309
2021-08-27,1475.0,1515.0,1474.1,1504.2,1506.05,773381620785000.0,88381
2021-08-30,1513.75,1527.0,1493.3,1514.15,1516.55,475776998480000.0,46572
2021-08-31,1517.3,1596.85,1512.8,1585.0,1587.6,1134373961095000.0,134165
2021-09-01,1594.9,1600.85,1561.5,1565.0,1565.2,482374956260000.06,54717
2021-09-02,1571.0,1594.3,1565.5,1569.35,1570.55,342614474510000.0,38120
2021-09-03,1578.5,1581.4,1551.55,1567.0,1565.55,264118098010000.0,36037
2021-09-06,1572.0,1628.45,1566.05,1581.35,1582.0,891566372420000.1,115296
2021-09-07,1585.1,1592.35,1553.0,1557.0,1558.1,258923018265000.0,35022
2021-09-08,1559.9,1579.0,1538.25,1555.0,1555.95,324939605920000.0,42939
2021-09-09,1561.6,1565.5,1535.05,1545.25,1545.0,192552182240000.0,29357
2021-09-13,1548.0,1557.0,1525.25,1529.0,1532.45,270133034375000.0,31219
2021-09-14,1539.9,1547.25,1497.05,1514.0,1513.2,1082169494435000.0,60792
2021-09-15,1524.0,1545.6,1496.9,1518.0,1516.8,1938845368345000.0,74170
2021-09-16,1523.0,1535.0,1499.75,1501.7,1503.2,1146168973935000.0,47394
2021-09-17,1503.2,1525.0,1465.75,1480.15,1480.25,497102928810000.06,61528
2021-09-20,1464.9,1488.5,1409.95,1419.5,1418.85,329590904985000.0,49184
2021-09-21,1420.0,1446.95,1381.35,1439.0,1441.45,382520357905000.0,54416
2021-09-22,1435.0,1462.65,1424.35,1426.5,1437.75,240427306655000.03,35961
2021-09-23,1453.0,1480.0,1441.1,1475.6,1474.35,237930330875000.0,39558
2021-09-24,1483.0,1516.0,1455.0,1460.0,1461.7,409380191185000.0,67730
2021-09-27,1462.0,1544.0,1462.0,1543.55,1531.25,714103879970000.0,91588
2021-09-28,1557.0,1557.9,1475.0,1481.85,1487.3,535481398064999.94,81357
2021-09-29,1466.3,1498.0,1464.3,1481.1,1485.65,261424845760000.0,48250
2021-09-30,1484.7,1519.0,1463.35,1464.0,1468.1,308637937585000.0,47931
2021-10-01,1465.0,1468.75,1422.65,1455.0,1458.7,334908152710000.0,52821
2021-10-04,1471.0,1531.0,1460.1,1523.05,1526.65,481869136005000.0,60941
2021-10-05,1515.0,1557.85,1512.35,1526.55,1527.65,391678110780000.0,56806
2021-10-06,1529.8,1541.0,1472.0,1477.5,1479.55,267156559885000.0,41715
2021-10-07,1502.85,1535.75,1490.0,1518.1,1520.75,291726900080000.0,42020
2021-10-08,1522.0,1569.45,1511.45,1546.85,1547.9,408001622875000.0,50847
2021-10-11,1553.0,1563.7,1532.15,1539.0,1539.75,295726488780000.0,33254
2021-10-12,1539.0,1566.9,1514.5,1552.0,1554.45,293158583875000.0,40498
2021-10-13,1568.45,1608.3,1551.3,1569.5,1569.7,619797111105000.0,78302
2021-10-14,1580.0,1656.0,1574.8,1642.6,1646.35,854133922090000.0,117810
2021-10-18,1672.95,1672.95,1608.55,1613.9,1615.5,617940996935000.0,84729
2021-10-19,1625.2,1637.0,1562.05,1571.15,1569.45,291612274605000.0,53397
2021-10-20,1574.0,1607.35,1539.1,1585.0,1589.7,437481917645000.0,68151
2021-10-21,1601.95,1626.85,1581.7,1589.5,1595.05,501436035950000.0,57040
2021-10-22,1595.05,1608.8,1537.0,1542.0,1543.0,407881777245000.0,52698
2021-10-25,1545.0,1551.4,1494.05,1523.0,1532.2,347738119800000.0,43393
2021-10-26,1532.0,1557.25,1520.9,1542.0,1543.85,257103369390000.0,31739
2021-10-27,1548.0,1581.15,1540.0,1564.0,1566.55,332092209985000.0,32684
2021-10-28,1550.0,1566.9,1367.7,1397.85,1398.55,1028083639550000.0,162981
2021-10-29,1400.0,1454.8,1377.75,1424.0,1423.6,449910680060000.06,90428
2021-11-01,1436.0,1457.0,1411.2,1457.0,1445.3,221816626530000.03,40840
2021-11-02,1455.0,1489.0,1452.8,1471.95,1472.8,245898914485000.0,34589
2021-11-03,1474.0,1501.0,1464.45,1485.9,1485.9,253569901500000.0,34186
2021-11-04,1495.0,1511.5,1483.0,1487.0,1489.45,40679763605000.0,7764
2021-11-08,1495.0,1575.15,1485.65,1575.0,1568.25,395479290775000.0,55182
2021-11-09,1555.0,1659.0,1554.95,1633.0,1635.45,763466616270000.0,110369
2021-11-10,1625.55,1686.0,1620.4,1650.45,1655.85,618093766560000.0,91725
2021-11-11,1650.0,1704.0,1640.85,1660.0,1664.9,748895294895000.0,100449
2021-11-12,1678.3,1719.5,1670.1,1702.0,1705.2,908967332015000.0,106783
2021-11-15,1713.75,1764.0,1691.8,1747.05,1749.55,689750207405000.0,89416
2021-11-16,1759.45,1766.55,1706.9,1714.0,1711.6,377194872685000.0,59812
2021-11-17,1714.0,1729.7,1682.5,1697.7,1706.45,252401442875000.0,45842
2021-11-18,1708.0,1714.0,1640.0,1685.2,1688.75,382478232110000.0,44326
2021-11-22,1691.4,1701.4,1610.05,1674.0,1675.75,426891969490000.0,58449
2021-11-23,1660.15,1720.35,1650.0,1709.0,1707.95,420499590680000.0,62066
2021-11-24,1721.6,1788.9,1712.45,1747.95,1755.15,803679396320000.0,130117
2021-11-25,1762.95,1773.7,1735.55,1768.95,1763.05,411400383345000.0,74141
2021-11-26,1740.0,1768.55,1660.85,1670.0,1669.55,601141183820000.0,84147
2021-11-29,1655.0,1697.0,1609.85,1666.05,1665.05,352705542190000.0,60310
2021-11-30,1668.0,1718.65,1648.15,1651.2,1662.85,496518374530000.0,71140
2021-12-01,1694.0,1705.0,1652.35,1696.0,1693.3,416567784885000.0,71689
2021-12-02,1692.5,1735.0,1687.65,1733.0,1732.25,369828684305000.0,53449
2021-12-03,1734.0,1745.0,1701.1,1705.25,1708.1,265217427975000.0,44109
2021-12-06,1710.0,1727.95,1640.0,1646.0,1645.6,264561302144999.97,47093
2021-12-07,1658.9,1686.7,1654.0,1680.0,1678.45,246866889269999.97,48000
2021-12-08,1679.8,1726.4,1679.05,1717.75,1715.5,240601221775000.0,41266
2021-12-09,1725.0,1739.25,1706.6,1720.0,1722.25,225238822394999.97,41660
2021-12-10,1710.6,1788.0,1710.6,1739.95,1740.4,475551835189999.94,86122
2021-12-13,1755.0,1762.2,1711.1,1722.8,1719.55,191944491110000.0,39564
2021-12-14,1712.0,1727.9,1683.0,1718.0,1720.1,204665885830000.0,38080
2021-12-15,1720.0,1727.0,1687.05,1691.85,1695.3,147886140390000.0,29401
2021-12-16,1707.3,1719.85,1687.0,1704.0,1702.05,127948644155000.0,26543
2021-12-17,1698.95,1702.0,1640.0,1642.0,1645.3,201656002130000.0,40166
2021-12-20,1629.0,1629.0,1555.2,1586.0,1589.95,308679637080000.0,64226
2021-12-21,1621.1,1645.9,1602.9,1623.0,1620.5,253930666865000.0,53010
2021-12-22,1631.25,1663.45,1627.0,1654.0,1658.1,163437469300000.0,29417
2021-12-23,1674.7,1684.2,1658.2,1665.0,1676.2,163753992240000.0,26128
2021-12-24,1680.0,1703.95,1658.2,1694.45,1698.2,208110114670000.0,30797
2021-12-27,1694.75,1738.0,1686.05,1737.0,1730.2,287707376725000.0,38508
2021-12-28,1740.0,1760.0,1728.1,1744.8,1751.0,270877532000000.0,35936
2021-12-29,1751.0,1755.0,1709.4,1712.7,1718.05,191055451265000.0,22071
2021-12-30,1714.0,1725.0,1685.0,1690.0,1696.4,232135953240000.0,27031
2021-12-31,1694.95,1725.0,1691.05,1707.0,1709.45,224270670165000.0,22805
2022-01-03,1713.0,1733.0,1711.2,1715.0,1717.15,188536364230000.0,20578
2022-01-04,1725.75,1728.0,1700.0,1718.0,1719.0,204422839540000.0,20693
2022-01-05,1722.0,1744.65,1702.55,1714.0,1715.45,272669944830000.03,35561
2022-01-06,1710.0,1723.85,1675.6,1711.0,1713.1,274104601305000.03,33277
2022-01-07,1719.9,1730.8,1689.5,1694.9,1699.1,221907679410000.0,29195
2022-01-10,1707.55,1766.0,1699.1,1762.5,1752.6,289489139050000.0,34104
2022-01-11,1758.0,1850.0,1737.0,1850.0,1843.9,922225474629999.9,132637
2022-01-12,1873.0,1873.0,1808.3,1826.9,1830.1,462683480860000.06,78815
2022-01-13,1834.0,1863.0,1808.0,1845.0,1853.35,346327528430000.0,52663
2022-01-14,1850.0,1890.45,1831.1,1868.95,1870.25,440253954639999.94,58570
2022-01-17,1876.0,1901.4,1855.65,1875.0,1877.8,319874128825000.0,48854
2022-01-18,1885.0,1908.5,1830.05,1836.0,1840.95,431559329445000.0,68183
2022-01-19,1839.8,1857.0,1811.25,1847.95,1849.3,283608987250000.0,41220
2022-01-20,1855.0,1880.35,1843.7,1863.0,1865.85,233240063375000.0,35179
2022-01-21,1860.85,1873.0,1810.75,1824.95,1828.35,355089431940000.0,50974
2022-01-24,1822.0,1827.45,1696.55,1702.0,1715.8,416366908645000.0,60825
2022-01-25,1668.0,1750.55,1668.0,1725.0,1741.4,315102264220000.0,44654
2022-01-27,1718.0,1725.55,1654.5,1677.0,1686.0,602112627520000.0,63855
2022-01-28,1702.5,1744.1,1683.95,1694.0,1693.7,278647288090000.0,48448
2022-01-31,1708.95,1734.0,1705.0,1713.0,1714.95,176353047650000.0,27848
2022-02-01,1727.95,1765.1,1699.15,1746.0,1746.9,273155656044999.97,36800
2022-02-02,1755.0,1786.0,1747.0,1777.95,1779.35,248578750460000.0,31246
2022-02-03,1771.95,1787.0,1746.4,1748.5,1751.85,104101640955000.0,19672
2022-02-04,1758.0,1770.0,1733.7,1754.4,1757.3,150266946435000.0,22314
2022-02-07,1765.0,1765.5,1722.1,1730.0,1731.8,149126260475000.0,27482
2022-02-08,1739.4,1747.0,1677.05,1712.0,1716.0,254066005625000.0,38936
2022-02-09,1724.6,1791.9,1718.1,1784.0,1783.15,295769207165000.0,44563
2022-02-10,1799.0,1809.0,1766.0,1781.0,1786.1,312692087075000.0,44387
2022-02-11,1764.0,1774.9,1743.35,1758.95,1764.3,210576786335000.0,34655
2022-02-14,1736.3,1737.9,1653.0,1660.0,1663.95,326011403920000.0,52289
2022-02-15,1636.0,1751.4,1627.85,1739.9,1744.25,382416119845000.0,63405
2022-02-16,1744.25,1776.0,1730.0,1734.0,1738.1,292173700900000.0,38159
2022-02-17,1750.0,1762.0,1724.0,1731.0,1730.95,188186707205000.0,27297
2022-02-18,1739.0,1754.6,1725.0,1735.35,1736.3,164862266720000.0,23552
2022-02-21,1738.8,1738.8,1671.3,1679.0,1685.2,246477364535000.0,37180
2022-02-22,1636.1,1678.9,1630.0,1666.0,1667.7,284516282270000.0,46698
2022-02-23,1682.0,1717.5,1670.0,1692.0,1688.7,218235168050000.0,34509
2022-02-24,1626.0,1648.6,1528.8,1555.0,1543.95,446883216210000.06,88960
2022-02-25,1594.0,1638.1,1578.8,1620.0,1618.7,281948931660000.0,44055
2022-02-28,1603.75,1651.1,1592.25,1639.0,1644.45,304088209700000.0,40203
2022-03-02,1638.0,1664.25,1615.5,1647.0,1641.8,205976241440000.0,30797
2022-03-03,1670.0,1678.2,1634.95,1643.8,1643.8,221099489169999.97,35854
2022-03-04,1621.8,1655.5,1601.2,1611.0,1615.0,233004609815000.0,35706
2022-03-07,1590.0,1592.0,1539.3,1568.9,1564.05,236073323125000.0,41888
2022-03-08,1574.9,1607.4,1553.4,1602.0,1601.6,221394369040000.0,38500
2022-03-09,1609.6,1669.95,1608.0,1660.0,1656.55,245898008035000.0,38209
2022-03-10,1682.0,1749.6,1678.25,1733.0,1742.85,395415974090000.0,57105
2022-03-11,1750.0,1757.0,1721.2,1731.0,1734.1,235284536705000.03,37195
2022-03-14,1732.0,1752.45,1722.45,1734.0,1736.1,114376542045000.0,24530
2022-03-15,1740.0,1754.2,1686.65,1698.35,1701.4,187096018215000.0,36494
2022-03-16,1724.0,1764.0,1718.65,1755.65,1758.0,222325700725000.0,38410
2022-03-17,1775.6,1823.6,1760.0,1820.0,1819.65,430151495089999.94,50563
2022-03-21,1836.05,1841.9,1796.15,1805.0,1802.95,195950622115000.0,28646
2022-03-22,1802.95,1837.0,1790.0,1832.0,1831.55,175015350930000.0,28508
2022-03-23,1848.05,1848.05,1800.85,1806.1,1811.0,283301675110000.0,29291
2022-03-24,1815.0,1839.55,1800.15,1828.0,1832.8,187909768245000.0,24187
2022-03-25,1835.55,1878.0,1822.0,1865.35,1867.0,253173017580000.03,31398
2022-03-28,1876.9,1924.4,1851.05,1910.0,1909.7,358172005000000.0,54516
2022-03-29,1919.25,1930.9,1885.5,1912.6,1917.25,328216953795000.0,47960
2022-03-30,1927.7,2015.0,1917.3,1990.0,1995.25,634949066440000.0,92339
2022-03-31,2005.0,2042.0,1991.0,2017.0,2014.75,561009891564999.94,65607
2022-04-01,2018.0,2049.0,2013.05,2038.0,2043.65,257609490475000.0,35975
2022-04-04,2050.0,2075.5,2032.0,2064.5,2065.85,274844945835000.0,38268
2022-04-05,2078.0,2189.8,2067.6,2131.0,2139.85,1061500750440000.0,141587
2022-04-06,2153.75,2182.85,2124.2,2154.95,2160.0,488074985964999.94,66425
2022-04-07,2165.95,2214.95,2081.25,2102.0,2099.05,751748377675000.0,104450
2022-04-08,2115.0,2176.0,2105.25,2172.0,2170.95,412742618230000.0,58553
2022-04-11,2181.85,2200.0,2158.5,2180.0,2180.2,352069305145000.0,53060
2022-04-12,2188.0,2219.0,2155.0,2198.5,2196.95,577009881160000.0,81123
2022-04-13,2210.0,2217.15,2173.45,2196.0,2199.45,218202356444999.97,32919
2022-04-18,2179.8,2240.0,2156.75,2233.8,2233.85,385026289690000.0,60523
2022-04-19,2245.0,2255.0,2140.1,2145.0,2168.3,363324807450000.0,50660
2022-04-20,2178.0,2207.95,2161.9,2194.0,2183.95,244688814085000.0,36160
2022-04-21,2216.0,2293.55,2203.9,2289.9,2286.35,506985931525000.0,67163
2022-04-22,2297.0,2306.0,2265.0,2271.15,2273.3,408523175300000.0,54304
2022-04-25,2259.95,2295.0,2242.6,2286.0,2284.2,382328249000000.0,46767
2022-04-26,2297.0,2413.9,2295.1,2394.0,2395.3,757986122270000.0,102957
2022-04-27,2404.95,2420.95,2325.0,2338.0,2334.1,606230573745000.0,79776
2022-04-28,2359.85,2389.9,2336.3,2380.0,2378.55,397739464390000.0,54350
2022-04-29,2389.0,2394.15,2301.5,2337.0,2332.0,449247563164999.94,59115
2022-05-02,2325.0,2362.3,2311.0,2335.7,2339.5,235191227035000.0,35283
2022-05-04,2358.7,2362.9,2233.05,2248.0,2253.8,399221859265000.0,64692
2022-05-05,2270.0,2303.8,2236.0,2247.9,2255.4,371489124020000.0,45604
2022-05-06,2210.0,2262.0,2200.0,2247.5,2247.7,259141476610000.0,39427
2022-05-09,2229.5,2244.2,2180.0,2187.5,2197.65,320599012515000.0,42562
2022-05-10,2190.0,2220.0,2097.5,2097.75,2109.5,316856312885000.0,46580
2022-05-11,2109.6,2157.75,2077.0,2124.5,2119.3,295943608655000.0,47473
2022-05-12,2103.0,2113.6,2011.05,2053.0,2045.2,319359594180000.0,48422
2022-05-13,2084.5,2135.0,2035.3,2055.0,2054.15,323888583560000.0,57091
2022-05-16,2082.65,2141.95,2057.65,2112.5,2105.9,367336489010000.0,61264
2022-05-17,2133.05,2192.25,2119.4,2183.05,2184.85,228315314694999.97,37030
2022-05-18,2199.7,2216.9,2172.0,2185.0,2181.1,284336098010000.0,45269
2022-05-19,2145.0,2154.75,2097.6,2121.9,2114.75,209660162340000.0,32998
2022-05-20,2159.0,2232.4,2151.0,2227.0,2219.55,317459129370000.0,40458
2022-05-23,2231.75,2245.0,2155.65,2159.7,2170.65,319826380390000.0,46776
2022-05-24,2161.0,2178.9,2142.55,2165.0,2160.2,218299446280000.03,26813
2022-05-25,2168.0,2181.45,2066.2,2071.0,2074.15,292378259145000.0,34793
2022-05-26,2077.0,2088.0,1906.2,2052.0,2046.4,990047794420000.1,119283
2022-05-27,2080.0,2094.3,2047.7,2085.0,2080.15,280471652390000.0,33847
2022-05-30,2120.0,2175.0,2102.0,2169.0,2165.65,298447229610000.0,42616
2022-05-31,2160.0,2225.8,2150.4,2160.0,2167.55,626922532625000.0,65981
2022-06-01,2169.95,2189.3,2126.0,2155.0,2150.9,313086974870000.0,41408
2022-06-02,2155.0,2218.0,2142.3,2215.2,2209.4,405214672660000.0,48420
2022-06-03,2235.0,2242.25,2176.05,2194.2,2190.0,365115558065000.0,37453
2022-06-06,2188.5,2230.0,2168.2,2228.0,2225.05,367484741710000.0,44623
2022-06-07,2210.0,2254.7,2207.05,2219.4,2227.55,456186619064999.94,57351
2022-06-08,2244.95,2244.95,2158.55,2178.0,2177.2,337090721210000.0,49879
2022-06-09,2160.3,2224.0,2155.0,2218.0,2219.2,315377634500000.0,33651
2022-06-10,2190.0,2215.0,2171.0,2198.75,2203.1,286296755325000.0,38908
2022-06-13,2172.5,2172.5,2066.75,2082.1,2079.75,373880199435000.0,55355
2022-06-14,2274.0,2274.0,2053.1,2197.6,2196.45,1408456029250000.0,184436
2022-06-15,2218.4,2219.7,2174.2,2176.5,2184.6,288087463315000.0,46859
2022-06-16,2205.0,2217.3,2076.05,2084.95,2083.0,455254834955000.0,61940
2022-06-17,2062.0,2137.4,2060.15,2110.0,2095.8,479185033535000.06,68806
2022-06-20,2107.3,2123.3,2025.0,2083.9,2079.85,536103243260000.06,69448
2022-06-21,2100.0,2177.0,2091.65,2159.85,2161.8,284399222775000.0,44749
2022-06-22,2149.95,2149.95,2077.1,2086.0,2089.2,372863600395000.0,64117
